   45.2657  141.6111
   45.2903  141.6233
   45.3083  141.6229
   45.3266  141.6479
   45.3448  141.6603
   45.3656  141.6598
   45.3808  141.6442
   45.4078  141.6359
   45.4350  141.6430
   45.4477  141.6529
   45.4289  141.6712
   45.4120  141.6907
   45.4046  141.6820
   45.3994  141.6936
   45.3997  141.7229
   45.3999  141.7446
   45.4090  141.7521
   45.4020  141.7740
   45.4041  141.7995
   45.4125  141.8249
   45.4226  141.8502
   45.4373  141.8665
   45.4554  141.8815
   45.4644  141.8750
   45.4734  141.8748
   45.4807  141.8836
   45.4916  141.8834
   45.4953  141.8898
   45.5098  141.8997
   45.5171  141.9124
   45.5191  141.9379
   45.5103  141.9637
   45.5013  141.9689
   45.4798  141.9770
   45.4654  141.9875
   45.4583  142.0029
   45.4512  142.0222
   45.4314  142.0289
   45.4279  142.0418
   45.4207  142.0380
   45.4027  142.0549
   45.3849  142.0807
   45.3715  142.1065
   45.3600  142.1322
   45.3475  142.1579
   45.3296  142.1836
   45.2991  142.2096
   45.2758  142.2354
   45.2507  142.2612
   45.2237  142.2869
   45.2022  142.3127
   45.1699  142.3512
   45.1322  142.3897
   45.1026  142.4282
   45.0729  142.4665
   45.0532  142.4921
   45.0532  142.5048
   45.0351  142.5100
   45.0352  142.5177
   45.0262  142.5304
   45.0009  142.5433
   44.9901  142.5434
   44.9695  142.5689
   44.9595  142.5842
   44.9469  142.5817
   44.9361  142.5919
   44.9126  142.5921
   44.8982  142.6074
   44.8802  142.6417
   44.8549  142.6532
   44.8342  142.6685
   44.8279  142.6863
   44.8099  142.7003
   44.7828  142.7219
   44.7557  142.7384
   44.7467  142.7600
   44.7287  142.7765
   44.7233  142.7904
   44.7142  142.7904
   44.7043  142.8169
   44.6899  142.8359
   44.6746  142.8612
   44.6511  142.8991
   44.6294  142.9180
   44.6294  142.9370
   44.6204  142.9332
   44.6141  142.9395
   44.6023  142.9420
   44.6005  142.9534
   44.5752  142.9748
   44.5589  143.0000
   44.5462  143.0252
   44.5300  143.0529
   44.5372  143.0629
   44.5336  143.0717
   44.5209  143.0717
   44.5028  143.1006
   44.4910  143.1258
   44.4693  143.1635
   44.4575  143.1886
   44.4430  143.2137
   44.4484  143.2263
   44.4366  143.2363
   44.4303  143.2337
   44.4185  143.2513
   44.4057  143.2764
   44.3867  143.3140
   44.3758  143.3390
   44.3757  143.3516
   44.3621  143.3640
   44.3467  143.3640
   44.3286  143.3889
   44.3122  143.4139
   44.3013  143.4389
   44.2884  143.4765
   44.2711  143.5139
   44.2711  143.5077
   44.2784  143.4889
   44.2849  143.4639
   44.2785  143.4714
   44.2785  143.4764
   44.2730  143.4839
   44.2730  143.4964
   44.2666  143.5014
   44.2576  143.4925
   44.2485  143.5137
   44.2539  143.5226
   44.2683  143.5227
   44.2628  143.5389
   44.2573  143.5602
   44.2510  143.5576
   44.2556  143.5464
   44.2420  143.5463
   44.2375  143.5512
   44.2392  143.5638
   44.2483  143.5639
   44.2537  143.5664
   44.2481  143.5889
   44.2325  143.6263
   44.2197  143.6638
   44.2132  143.6888
   44.2003  143.7262
   44.1901  143.7636
   44.1837  143.7836
   44.1764  143.7835
   44.1838  143.7635
   44.1885  143.7386
   44.1858  143.7323
   44.1958  143.7224
   44.1959  143.7136
   44.1932  143.7098
   44.1933  143.6923
   44.2006  143.6849
   44.1861  143.6734
   44.1843  143.6797
   44.1752  143.6846
   44.1716  143.6908
   44.1661  143.7083
   44.1543  143.7106
   44.1452  143.7155
   44.1297  143.7316
   44.1180  143.7252
   44.1088  143.7426
   44.1179  143.7377
   44.1224  143.7453
   44.1141  143.7627
   44.0997  143.7625
   44.1086  143.7789
   44.1022  143.7875
   44.0984  143.8125
   44.1019  143.8250
   44.1072  143.8439
   44.1017  143.8625
   44.0989  143.8775
   44.1032  143.9001
   44.1086  143.9126
   44.0995  143.9100
   44.0922  143.9249
   44.0830  143.9398
   44.0973  143.9625
   44.1234  143.9754
   44.1298  143.9755
   44.1277  144.0005
   44.1371  143.9693
   44.1298  143.9692
   44.1353  143.9568
   44.1409  143.9381
   44.1428  143.9257
   44.1429  143.9094
   44.1541  143.8758
   44.1652  143.8384
   44.1726  143.8135
   44.1755  143.7922
   44.1800  143.7948
   44.1762  143.8135
   44.1724  143.8385
   44.1631  143.8759
   44.1520  143.9133
   44.1444  143.9507
   44.1415  143.9757
   44.1368  144.0006
   44.1275  144.0355
   44.1254  144.0630
   44.1223  144.1004
   44.1131  144.1253
   44.1083  144.1502
   44.0971  144.1875
   44.0928  144.1624
   44.0869  144.1223
   44.0796  144.1247
   44.0723  144.1245
   44.0571  144.1118
   44.0453  144.1115
   44.0363  144.1051
   44.0246  144.1049
   44.0135  144.1234
   44.0089  144.1309
   44.0107  144.1359
   44.0177  144.1635
   44.0220  144.1810
   44.0337  144.1863
   44.0445  144.1990
   44.0625  144.2056
   44.0807  144.1997
   44.0988  144.2000
   44.0985  144.2250
   44.1011  144.2376
   44.1073  144.2502
   44.1044  144.2601
   44.0872  144.2623
   44.0709  144.2707
   44.0637  144.2618
   44.0491  144.2715
   44.0420  144.2614
   44.0292  144.2711
   44.0163  144.2920
   44.0073  144.2881
   43.9890  144.3102
   43.9800  144.3075
   43.9688  144.3347
   43.9548  144.3718
   43.9444  144.4090
   43.9385  144.4463
   43.9288  144.4959
   43.9230  144.5332
   43.9197  144.5705
   43.9156  144.6078
   43.9124  144.6451
   43.9146  144.6825
   43.9186  144.7200
   43.9198  144.7575
   43.9301  144.7952
   43.9442  144.8180
   43.9477  144.8331
   43.9637  144.8461
   43.9797  144.8678
   43.9849  144.8841
   43.9989  144.9095
   44.0257  144.9353
   44.0447  144.9359
   44.0418  144.9483
   44.0540  144.9737
   44.0717  144.9968
   44.0697  145.0079
   44.0786  145.0157
   44.0859  145.0160
   44.0966  145.0251
   44.1053  145.0429
   44.1052  145.0504
   44.1124  145.0506
   44.1210  145.0759
   44.1291  145.0787
   44.1405  145.1016
   44.1518  145.1270
   44.1581  145.1272
   44.1580  145.1372
   44.1686  145.1501
   44.1756  145.1654
   44.1896  145.1909
   44.1912  145.1998
   44.2162  145.2169
   44.2350  145.2301
   44.2556  145.2409
   44.2644  145.2563
   44.2786  145.2694
   44.2944  145.2950
   44.3071  145.2955
   44.3085  145.3119
   44.3373  145.3217
   44.3443  145.3346
   44.3368  145.3468
   44.3242  145.3463
   44.3140  145.3560
   44.3042  145.3481
   44.2868  145.3575
   44.2805  145.3572
   44.2694  145.3693
   44.2585  145.3714
   44.2441  145.3658
   44.2398  145.3557
   44.2263  145.3551
   44.1994  145.3391
   44.1877  145.3386
   44.1861  145.3286
   44.1791  145.3158
   44.1522  145.2985
   44.1285  145.2638
   44.1104  145.2607
   44.0925  145.2500
   44.0744  145.2493
   44.0563  145.2487
   44.0412  145.2356
   44.0209  145.2099
   43.9854  145.1712
   43.9632  145.1455
   43.9318  145.1319
   43.9112  145.1187
   43.8888  145.1055
   43.8689  145.1048
   43.8552  145.1081
   43.8238  145.0933
   43.8122  145.0842
   43.8034  145.0690
   43.7744  145.0680
   43.7426  145.0781
   43.7241  145.0999
   43.7057  145.1129
   43.6783  145.1281
   43.6508  145.1433
   43.6433  145.1592
   43.6320  145.1836
   43.6223  145.2205
   43.6125  145.2574
   43.6045  145.2943
   43.5957  145.3312
   43.5891  145.3434
   43.5653  145.3548
   43.5501  145.3444
   43.5479  145.3170
   43.5484  145.2947
   43.5575  145.2901
   43.5578  145.2740
   43.5648  145.2854
   43.5553  145.3086
   43.5663  145.3053
   43.5642  145.3201
   43.5585  145.3323
   43.5658  145.3301
   43.5655  145.3425
   43.5783  145.3405
   43.5722  145.3241
   43.5842  145.3159
   43.5812  145.3306
   43.5932  145.3187
   43.5907  145.3099
   43.5936  145.2989
   43.5884  145.2838
   43.6000  145.2941
   43.5877  145.2763
   43.5924  145.2666
   43.5838  145.2439
   43.5857  145.2403
   43.6014  145.2694
   43.6071  145.2572
   43.6111  145.2325
   43.6180  145.2080
   43.6153  145.2041
   43.6134  145.2078
   43.6044  145.2075
   43.5936  145.2021
   43.5878  145.2193
   43.5805  145.2252
   43.5725  145.2187
   43.5659  145.2309
   43.5496  145.2303
   43.5312  145.2470
   43.5039  145.2534
   43.4858  145.2540
   43.4656  145.2644
   43.4474  145.2712
   43.4247  145.2728
   43.4037  145.2795
   43.3780  145.2983
   43.3485  145.3219
   43.3272  145.3459
   43.3150  145.3701
   43.3020  145.3819
   43.3019  145.3893
   43.2927  145.3939
   43.2929  145.3841
   43.3004  145.3757
   43.3086  145.3698
   43.3090  145.3501
   43.3183  145.3381
   43.3214  145.3185
   43.3343  145.3091
   43.3490  145.2973
   43.3529  145.2850
   43.3560  145.2666
   43.3473  145.2441
   43.3411  145.2389
   43.3373  145.2474
   43.3371  145.2598
   43.3334  145.2658
   43.3316  145.2596
   43.3301  145.2472
   43.3338  145.2399
   43.3303  145.2348
   43.3255  145.2470
   43.3117  145.2588
   43.3199  145.2591
   43.3224  145.2716
   43.3185  145.2813
   43.3219  145.2962
   43.3132  145.3206
   43.3029  145.3363
   43.2986  145.3287
   43.3035  145.3116
   43.3008  145.3078
   43.2827  145.3072
   43.2853  145.3134
   43.2763  145.3131
   43.2761  145.3217
   43.2814  145.3268
   43.2802  145.3441
   43.2751  145.3686
   43.2658  145.3830
   43.2563  145.4049
   43.2625  145.4113
   43.2646  145.4397
   43.2693  145.4325
   43.2675  145.4300
   43.2741  145.4203
   43.2782  145.3971
   43.2807  145.4058
   43.2929  145.3865
   43.2928  145.3915
   43.2898  145.4037
   43.2924  145.4087
   43.2832  145.4182
   43.2859  145.4184
   43.2763  145.4427
   43.2731  145.4672
   43.2671  145.4917
   43.2814  145.5046
   43.2956  145.5175
   43.2990  145.5275
   43.3044  145.5277
   43.3141  145.5380
   43.3121  145.5465
   43.3165  145.5554
   43.3255  145.5557
   43.3253  145.5681
   43.3339  145.5882
   43.3431  145.5836
   43.3534  145.6063
   43.3585  145.6238
   43.3690  145.6391
   43.3869  145.6497
   43.3891  145.6696
   43.3837  145.6694
   43.3861  145.6819
   43.3829  145.7064
   43.3790  145.7162
   43.3788  145.7273
   43.3867  145.7375
   43.3865  145.7437
   43.3754  145.7531
   43.3844  145.7560
   43.3963  145.7528
   43.3887  145.7685
   43.3884  145.7784
   43.3810  145.7855
   43.3832  145.8091
   43.3802  145.8200
   43.3723  145.8110
   43.3667  145.8170
   43.3561  145.8041
   43.3563  145.7955
   43.3431  145.7788
   43.3301  145.7535
   43.3349  145.7414
   43.3277  145.7411
   43.3243  145.7311
   43.3335  145.7253
   43.3267  145.7077
   43.3226  145.6865
   43.3117  145.6885
   43.3206  145.6580
   43.3192  145.6357
   43.3097  145.6168
   43.2971  145.6163
   43.2792  145.6007
   43.2795  145.5884
   43.2814  145.5860
   43.2737  145.5659
   43.2663  145.5694
   43.2583  145.5629
   43.2348  145.5619
   43.2223  145.5552
   43.2167  145.5636
   43.2079  145.5485
   43.2064  145.5361
   43.1992  145.5321
   43.1991  145.5382
   43.1882  145.5378
   43.1812  145.5276
   43.1876  145.5255
   43.1815  145.5129
   43.1752  145.5126
   43.1749  145.5249
   43.1693  145.5333
   43.1613  145.5244
   43.1545  145.5044
   43.1637  145.4998
   43.1726  145.5064
   43.1801  145.4943
   43.1862  145.4638
   43.1830  145.4415
   43.1833  145.4267
   43.1811  145.4044
   43.1814  145.3897
   43.1781  145.3710
   43.1738  145.3610
   43.1758  145.3525
   43.1696  145.3436
   43.1725  145.3363
   43.1620  145.3175
   43.1678  145.2992
   43.1617  145.2842
   43.1594  145.2657
   43.1463  145.2406
   43.1350  145.2155
   43.1363  145.1946
   43.1429  145.1789
   43.1465  145.1790
   43.1467  145.1691
   43.1434  145.1543
   43.1292  145.1341
   43.1169  145.1189
   43.0988  145.1158
   43.0806  145.1177
   43.0748  145.1396
   43.0798  145.1595
   43.0723  145.1789
   43.0680  145.1640
   43.0648  145.1417
   43.0695  145.1333
   43.0696  145.1271
   43.0734  145.1174
   43.0700  145.1025
   43.0630  145.0925
   43.0520  145.0958
   43.0521  145.0896
   43.0476  145.0895
   43.0448  145.0956
   43.0386  145.0867
   43.0406  145.0745
   43.0256  145.0519
   43.0259  145.0372
   43.0279  145.0274
   43.0423  145.0279
   43.0415  145.0241
   43.0489  145.0158
   43.0518  145.0036
   43.0520  144.9913
   43.0466  144.9911
   43.0464  145.0034
   43.0371  145.0154
   43.0281  145.0151
   43.0279  145.0274
   43.0186  145.0369
   43.0142  145.0306
   43.0095  145.0391
   43.0005  145.0363
   42.9891  145.0139
   42.9850  144.9916
   42.9743  144.9802
   42.9746  144.9643
   42.9783  144.9570
   42.9748  144.9495
   42.9822  144.9424
   42.9843  144.9277
   42.9734  144.9274
   42.9826  144.9154
   42.9830  144.8970
   42.9831  144.8847
   42.9852  144.8725
   42.9925  144.8703
   42.9944  144.8580
   43.0034  144.8644
   43.0107  144.8597
   43.0128  144.8401
   43.0173  144.8427
   43.0282  144.8431
   43.0398  144.8569
   43.0270  144.8651
   43.0240  144.8773
   43.0176  144.8821
   43.0138  144.8918
   43.0136  144.9041
   43.0180  144.9165
   43.0233  144.9240
   43.0202  144.9411
   43.0357  144.9416
   43.0401  144.9454
   43.0476  144.9321
   43.0568  144.9214
   43.0634  144.9056
   43.0639  144.8810
   43.0667  144.8712
   43.0759  144.8629
   43.0670  144.8565
   43.0615  144.8600
   43.0534  144.8561
   43.0433  144.8607
   43.0463  144.8436
   43.0492  144.8314
   43.0494  144.8191
   43.0532  144.8069
   43.0507  144.7945
   43.0409  144.7820
   43.0321  144.7657
   43.0089  144.7442
   42.9873  144.7313
   42.9766  144.7261
   42.9665  144.7308
   42.9582  144.7428
   42.9433  144.7669
   42.9321  144.7912
   42.9323  144.7764
   42.9279  144.7665
   42.9283  144.7420
   42.9314  144.7175
   42.9337  144.6844
   42.9402  144.6687
   42.9404  144.6539
   42.9433  144.6442
   42.9438  144.6074
   42.9443  144.5706
   42.9448  144.5338
   42.9361  144.5090
   42.9362  144.4968
   42.9327  144.4906
   42.9364  144.4845
   42.9367  144.4575
   42.9441  144.4479
   42.9443  144.4356
   42.9535  144.4174
   42.9500  144.4112
   42.9648  144.3870
   42.9621  144.3820
   42.9650  144.3698
   42.9713  144.3699
   42.9794  144.3750
   42.9795  144.3701
   42.9969  144.3508
   42.9955  144.3140
   42.9941  144.2771
   42.9935  144.2525
   42.9919  144.2279
   42.9824  144.1909
   42.9710  144.1539
   42.9613  144.1230
   42.9514  144.1093
   42.9498  144.0983
   42.9499  144.0823
   42.9419  144.0674
   42.9321  144.0427
   42.9143  144.0056
   42.8965  143.9686
   42.8751  143.9315
   42.8518  143.8944
   42.8268  143.8573
   42.8025  143.8325
   42.7899  143.8078
   42.7711  143.7831
   42.7550  143.7584
   42.7280  143.7214
   42.7110  143.6968
   42.6921  143.6721
   42.6732  143.6475
   42.6507  143.6228
   42.6272  143.5982
   42.6065  143.5736
   42.5858  143.5490
   42.5596  143.5244
   42.5353  143.4998
   42.5109  143.4752
   42.4848  143.4507
   42.4558  143.4261
   42.4242  143.4016
   42.3881  143.3770
   42.3672  143.3647
   42.3474  143.3525
   42.3202  143.3402
   42.2931  143.3279
   42.2867  143.3254
   42.2813  143.3278
   42.2749  143.3217
   42.2569  143.3156
   42.2396  143.3118
   42.2297  143.3203
   42.2233  143.3178
   42.2206  143.3251
   42.2088  143.3274
   42.1970  143.3395
   42.1752  143.3394
   42.1544  143.3272
   42.1390  143.3271
   42.1164  143.3197
   42.1100  143.3269
   42.0992  143.3172
   42.0919  143.3172
   42.0720  143.3146
   42.0485  143.3109
   42.0367  143.2975
   42.0213  143.2902
   42.0123  143.2660
   41.9761  143.2537
   41.9399  143.2439
   41.9254  143.2535
   41.9218  143.2463
   41.9281  143.2294
   41.9417  143.2174
   41.9463  143.2053
   41.9581  143.1897
   41.9762  143.1692
   41.9962  143.1656
   42.0125  143.1451
   42.0307  143.1209
   42.0380  143.1040
   42.0488  143.0847
   42.0516  143.0726
   42.0579  143.0665
   42.0697  143.0363
   42.0779  143.0048
   42.0897  142.9976
   42.0942  142.9818
   42.1032  142.9697
   42.1123  142.9637
   42.1186  142.9310
   42.1123  142.9189
   42.1232  142.9189
   42.1232  142.9031
   42.1249  142.8789
   42.1303  142.8546
   42.1348  142.8183
   42.1465  142.7964
   42.1529  142.7783
   42.1628  142.7722
   42.1664  142.7612
   42.1664  142.7515
   42.1691  142.7334
   42.1754  142.7248
   42.1790  142.7115
   42.1790  142.7030
   42.1862  142.6848
   42.1844  142.6787
   42.1861  142.6666
   42.1997  142.6508
   42.2042  142.6435
   42.2159  142.6276
   42.2285  142.5997
   42.2384  142.5850
   42.2410  142.5571
   42.2473  142.5389
   42.2581  142.5145
   42.2580  142.4987
   42.2688  142.4780
   42.2832  142.4560
   42.2923  142.4535
   42.3029  142.4170
   42.3010  142.4049
   42.3083  142.3963
   42.3100  142.3853
   42.3208  142.3682
   42.3316  142.3584
   42.3342  142.3438
   42.3477  142.3194
   42.3674  142.2827
   42.3998  142.2458
   42.4267  142.2090
   42.4447  142.1844
   42.4563  142.1599
   42.4625  142.1355
   42.4632  142.1111
   42.4639  142.0867
   42.4728  142.0720
   42.4780  142.0427
   42.4797  142.0256
   42.4977  142.0034
   42.5219  141.9762
   42.5451  141.9392
   42.5603  141.9146
   42.5853  141.8800
   42.5869  141.8605
   42.5958  141.8408
   42.6044  141.8016
   42.6167  141.7549
   42.6200  141.7305
   42.6214  141.6938
   42.6237  141.6571
   42.6215  141.6205
   42.6184  141.5962
   42.6125  141.5597
   42.6030  141.5233
   42.5917  141.4870
   42.5804  141.4506
   42.5653  141.4144
   42.5542  141.3903
   42.5355  141.3542
   42.5150  141.3182
   42.4919  141.2822
   42.4723  141.2462
   42.4502  141.2200
   42.4463  141.2080
   42.4460  141.1897
   42.4332  141.1779
   42.4349  141.1718
   42.4328  141.1524
   42.4124  141.1262
   42.3828  141.0906
   42.3569  141.0585
   42.3479  141.0637
   42.3385  141.0433
   42.3313  141.0435
   42.3311  141.0350
   42.3127  141.0173
   42.3037  141.0201
   42.2999  141.0129
   42.2960  140.9960
   42.3033  140.9958
   42.3003  140.9837
   42.3030  140.9812
   42.3010  140.9715
   42.3117  140.9615
   42.3115  140.9469
   42.3151  140.9444
   42.3205  140.9466
   42.3294  140.9342
   42.3339  140.9340
   42.3350  140.9462
   42.3416  140.9581
   42.3327  140.9705
   42.3212  140.9830
   42.3412  140.9897
   42.3415  141.0031
   42.3434  141.0091
   42.3458  140.9908
   42.3520  140.9845
   42.3518  140.9699
   42.3569  140.9515
   42.3658  140.9451
   42.3611  140.9331
   42.3655  140.9294
   42.3689  140.9122
   42.3833  140.9081
   42.4014  140.9075
   42.4283  140.8944
   42.4551  140.8692
   42.4636  140.8384
   42.4832  140.8195
   42.4936  140.7972
   42.4942  140.7825
   42.5042  140.7846
   42.5167  140.7744
   42.5287  140.7813
   42.5366  140.7689
   42.5438  140.7686
   42.5533  140.7439
   42.5684  140.7263
   42.5682  140.7189
   42.5789  140.7088
   42.5810  140.6770
   42.5805  140.6550
   42.5774  140.6332
   42.5660  140.6092
   42.5676  140.5970
   42.5601  140.5851
   42.5759  140.5600
   42.5841  140.5231
   42.5757  140.5112
   42.5831  140.4743
   42.5662  140.4506
   42.5365  140.4152
   42.5003  140.3801
   42.4717  140.3569
   42.4349  140.3341
   42.3981  140.3113
   42.3770  140.3001
   42.3432  140.2894
   42.3158  140.2820
   42.2885  140.2795
   42.2704  140.2803
   42.2490  140.2934
   42.2349  140.3098
   42.2326  140.3305
   42.2264  140.3380
   42.2226  140.3673
   42.2186  140.3918
   42.2117  140.4066
   42.1959  140.4291
   42.1747  140.4542
   42.1723  140.4664
   42.1642  140.4692
   42.1492  140.4916
   42.1326  140.5165
   42.1195  140.5412
   42.1134  140.5536
   42.1049  140.5781
   42.1090  140.6022
   42.1179  140.6382
   42.1276  140.6681
   42.1234  140.6864
   42.1330  140.7103
   42.1349  140.7187
   42.1253  140.7348
   42.1174  140.7472
   42.1131  140.7619
   42.0997  140.7721
   42.0907  140.7760
   42.0730  140.7972
   42.0751  140.8093
   42.0461  140.8127
   42.0284  140.8327
   42.0117  140.8598
   42.0040  140.8843
   41.9949  140.8846
   41.9782  140.9117
   41.9754  140.9094
   41.9486  140.9308
   41.9307  140.9411
   41.9336  140.9506
   41.9164  140.9536
   41.9059  140.9720
